date,year,month,day,weekday,quarter,revenue,cost,operating_profit,net_profit,active_users,orders,avg_order_value,conversion_rate,satisfaction_score,churn_rate,new_signups,repeat_purchase_rate,marketing_cost,roi,domestic_ratio,overseas_ratio,online_ratio,offline_ratio
2024-09-23,2024,9,23,Monday,Q3,13673,9167,4506,3187,743,240,57.0,2.03,85.5,0.5,32,49.4,1058,425.9,58.8,41.2,56.2,43.8
2024-09-24,2024,9,24,Tuesday,Q3,14407,8968,5439,4387,783,253,57.0,2.49,87.9,3.01,26,47.9,961,566.0,65.3,34.7,51.5,48.5
2024-09-25,2024,9,25,Wednesday,Q3,17473,10752,6721,4711,731,236,74.0,3.29,86.1,2.8,30,50.5,1215,553.2,67.6,32.4,55.7,44.3
2024-09-26,2024,9,26,Thursday,Q3,14782,9315,5467,4484,618,200,74.0,4.52,88.1,6.08,15,43.4,1271,430.1,65.9,34.1,49.6,50.4
2024-09-27,2024,9,27,Friday,Q3,18326,11327,6999,4932,766,248,74.0,2.45,84.3,1.46,41,50.1,1149,609.1,61.4,38.6,56.1,43.9
2024-09-28,2024,9,28,Saturday,Q3,12818,7776,5042,3987,766,173,74.0,4.67,79.7,0.5,27,47.3,830,607.5,63.7,36.3,51.8,48.2
2024-09-29,2024,9,29,Sunday,Q3,10765,6636,4129,3433,643,146,74.0,3.95,84.2,0.5,35,46.0,735,561.8,58.9,41.1,51.7,48.3
2024-09-30,2024,9,30,Monday,Q3,15670,10743,4927,3812,655,212,74.0,2.64,82.5,1.88,21,50.0,1090,452.0,62.8,37.2,49.5,50.5
2024-10-01,2024,10,1,Tuesday,Q4,14398,9202,5196,4140,783,254,57.0,4.06,79.5,2.86,43,49.6,897,579.3,70.9,29.1,58.6,41.4
2024-10-02,2024,10,2,Wednesday,Q4,13433,8555,4878,3423,730,237,57.0,3.74,88.4,2.69,42,45.2,1235,395.0,55.8,44.2,54.8,45.2
2024-10-03,2024,10,3,Thursday,Q4,13229,9087,4142,3035,719,233,57.0,3.93,82.6,0.5,26,43.6,775,534.5,70.6,29.4,55.3,44.7
2024-10-04,2024,10,4,Friday,Q4,14817,10252,4565,3411,806,261,57.0,4.39,81.7,5.36,20,52.2,983,464.4,65.4,34.6,51.3,48.7
2024-10-05,2024,10,5,Saturday,Q4,10458,6286,4172,3157,812,184,57.0,4.2,84.1,0.5,63,50.1,703,593.5,65.3,34.7,54.9,45.1
2024-10-06,2024,10,6,Sunday,Q4,9732,6540,3192,2450,756,171,57.0,4.71,85.8,0.66,38,44.3,593,538.3,61.1,38.9,54.0,46.0
2024-10-07,2024,10,7,Monday,Q4,11279,7425,3854,3021,613,198,57.0,3.55,86.6,1.17,45,52.7,1003,384.2,72.1,27.9,54.4,45.6
2024-10-08,2024,10,8,Tuesday,Q4,14998,9523,5475,4473,815,264,57.0,3.52,83.7,3.17,56,50.8,828,661.2,59.9,40.1,55.0,45.0
2024-10-09,2024,10,9,Wednesday,Q4,14278,9479,4799,4004,776,251,57.0,3.11,85.8,5.31,21,47.8,1168,410.9,59.7,40.3,52.7,47.3
2024-10-10,2024,10,10,Thursday,Q4,12391,7636,4755,3492,673,218,57.0,3.0,88.2,0.5,39,52.5,1134,419.3,74.2,25.8,52.9,47.1
2024-10-11,2024,10,11,Friday,Q4,11693,7060,4633,3883,635,205,57.0,2.66,81.8,0.5,21,53.1,663,698.8,58.7,41.3,58.0,42.0
2024-10-12,2024,10,12,Saturday,Q4,8712,5626,3086,2204,676,153,57.0,4.05,82.1,4.73,41,46.0,828,372.7,68.2,31.8,54.0,46.0
2024-10-13,2024,10,13,Sunday,Q4,9774,6417,3357,2838,758,171,57.0,3.91,85.4,5.83,48,43.7,855,392.6,62.3,37.7,53.7,46.3
2024-10-14,2024,10,14,Monday,Q4,15172,9538,5634,3988,823,266,57.0,3.07,82.1,5.56,36,47.8,1243,453.3,58.0,42.0,52.4,47.6
2024-10-15,2024,10,15,Tuesday,Q4,11512,7308,4204,3249,624,202,57.0,3.5,84.8,1.65,32,53.5,1042,403.5,60.9,39.1,53.1,46.9
2024-10-16,2024,10,16,Wednesday,Q4,13166,8690,4476,3399,714,230,57.0,4.08,87.5,3.39,45,48.2,1128,396.8,69.5,30.5,57.9,42.1
2024-10-17,2024,10,17,Thursday,Q4,14795,10316,4479,3749,802,259,57.0,1.93,81.2,5.02,26,47.7,1338,334.8,71.6,28.4,51.9,48.1
2024-10-18,2024,10,18,Friday,Q4,12498,8344,4154,3178,677,218,57.0,4.21,79.9,4.42,53,48.0,1054,394.1,70.3,29.7,58.2,41.8
2024-10-19,2024,10,19,Saturday,Q4,8933,5705,3228,2583,691,156,57.0,4.43,87.7,5.15,38,46.1,851,379.3,56.2,43.8,49.7,50.3
2024-10-20,2024,10,20,Sunday,Q4,8024,4967,3057,2314,620,140,57.0,2.13,86.4,1.69,42,49.1,471,649.0,73.9,26.1,58.1,41.9
2024-10-21,2024,10,21,Monday,Q4,14060,8452,5608,4351,760,245,57.0,3.76,84.5,0.5,24,48.2,1221,459.3,70.3,29.7,52.8,47.2
2024-10-22,2024,10,22,Tuesday,Q4,12812,8527,4285,3078,692,223,57.0,4.69,86.5,1.39,15,53.6,959,446.8,74.4,25.6,49.6,50.4
2024-10-23,2024,10,23,Wednesday,Q4,15153,9666,5487,3959,818,264,57.0,4.79,81.2,1.23,22,50.3,1365,402.0,56.9,43.1,50.3,49.7
2024-10-24,2024,10,24,Thursday,Q4,15428,10431,4997,3512,833,268,58.0,3.93,87.7,0.5,27,44.2,972,514.1,58.0,42.0,53.9,46.1
2024-10-25,2024,10,25,Friday,Q4,15435,10275,5160,4379,640,206,75.0,4.11,83.2,4.6,28,53.0,1399,368.8,62.7,37.3,49.3,50.7
2024-10-26,2024,10,26,Saturday,Q4,13314,8314,5000,3997,789,177,75.0,3.29,79.9,2.66,35,52.7,935,534.8,61.4,38.6,54.4,45.6
2024-10-27,2024,10,27,Sunday,Q4,11128,7027,4101,2945,659,148,75.0,3.61,89.3,3.39,24,44.9,649,631.9,57.9,42.1,50.6,49.4
2024-10-28,2024,10,28,Monday,Q4,18585,11495,7090,5776,770,247,75.0,3.47,86.2,0.5,57,49.0,1139,622.5,68.8,31.2,53.9,46.1
2024-10-29,2024,10,29,Tuesday,Q4,15343,9831,5512,4268,635,204,75.0,3.34,84.2,2.35,19,50.7,902,611.1,74.5,25.5,52.2,47.8
2024-10-30,2024,10,30,Wednesday,Q4,18455,11746,6709,4762,763,245,75.0,2.75,87.1,0.5,38,43.9,1389,483.0,55.1,44.9,55.1,44.9
2024-10-31,2024,10,31,Thursday,Q4,20125,13012,7113,5624,831,266,76.0,4.26,82.9,4.68,47,53.2,1396,509.5,60.0,40.0,58.2,41.8
2024-11-01,2024,11,1,Friday,Q4,12557,8593,3964,2784,674,216,58.0,2.78,85.4,5.04,28,47.1,1048,378.2,65.6,34.4,54.6,45.4
2024-11-02,2024,11,2,Saturday,Q4,9229,5693,3536,2600,707,158,58.0,2.3,86.5,5.98,39,52.9,491,720.2,61.0,39.0,55.4,44.6
2024-11-03,2024,11,3,Sunday,Q4,8872,5557,3315,2382,679,152,58.0,3.2,79.9,3.06,14,52.3,511,648.7,70.0,30.0,49.7,50.3
2024-11-04,2024,11,4,Monday,Q4,14416,9326,5090,4117,772,247,58.0,2.28,84.2,0.5,33,48.8,1349,377.3,63.9,36.1,50.9,49.1
2024-11-05,2024,11,5,Tuesday,Q4,12263,7859,4404,3232,656,209,59.0,2.97,85.9,3.44,31,49.3,1113,395.7,73.3,26.7,56.7,43.3
2024-11-06,2024,11,6,Wednesday,Q4,13323,9104,4219,3167,712,227,59.0,2.77,79.8,5.67,34,47.0,1356,311.1,72.2,27.8,57.0,43.0
2024-11-07,2024,11,7,Thursday,Q4,15135,10275,4860,3640,808,258,59.0,3.55,85.9,3.96,28,48.2,1514,321.0,63.3,36.7,51.9,48.1
2024-11-08,2024,11,8,Friday,Q4,15284,9944,5340,3910,815,260,59.0,4.42,86.8,0.5,59,52.5,1149,464.8,69.2,30.8,59.1,40.9
2024-11-09,2024,11,9,Saturday,Q4,9788,6547,3241,2446,745,166,59.0,2.43,83.8,1.72,36,47.7,639,507.2,61.2,38.8,57.2,42.8
2024-11-10,2024,11,10,Sunday,Q4,9805,6215,3590,2841,746,166,59.0,3.67,80.7,0.97,45,45.2,737,487.1,72.0,28.0,57.3,42.7
2024-11-11,2024,11,11,Monday,Q4,12803,8278,4525,3717,681,216,59.0,4.67,88.2,2.67,15,45.0,756,598.5,67.2,32.8,50.2,49.8
2024-11-12,2024,11,12,Tuesday,Q4,13173,9174,3999,3346,700,222,59.0,3.43,81.7,3.65,15,49.7,1208,331.0,71.2,28.8,56.3,43.7
2024-11-13,2024,11,13,Wednesday,Q4,14261,8727,5534,4352,757,240,59.0,2.6,87.5,0.5,47,48.8,871,635.4,70.4,29.6,54.3,45.7
2024-11-14,2024,11,14,Thursday,Q4,15397,10749,4648,3575,816,259,59.0,3.89,85.9,3.59,20,50.4,868,535.5,71.8,28.2,58.2,41.8
2024-11-15,2024,11,15,Friday,Q4,12716,7840,4876,3816,673,213,60.0,3.14,79.7,3.05,25,46.5,641,760.7,69.3,30.7,49.5,50.5
2024-11-16,2024,11,16,Saturday,Q4,10441,6695,3746,3099,789,174,60.0,4.21,83.0,2.6,39,45.7,607,617.1,68.9,31.1,54.4,45.6
2024-11-17,2024,11,17,Sunday,Q4,11148,7582,3566,2823,842,186,60.0,2.68,81.4,1.8,23,49.2,786,453.7,63.2,36.8,57.3,42.7
2024-11-18,2024,11,18,Monday,Q4,12476,8287,4189,3545,658,208,60.0,2.81,87.4,1.43,25,51.9,1046,400.5,58.9,41.1,55.5,44.5
2024-11-19,2024,11,19,Tuesday,Q4,14209,8781,5428,4314,749,236,60.0,4.46,86.9,4.94,39,46.9,858,632.6,59.6,40.4,49.9,50.1
2024-11-20,2024,11,20,Wednesday,Q4,15833,9572,6261,5010,834,263,60.0,2.89,83.6,1.52,56,51.4,848,738.3,74.6,25.4,50.0,50.0
2024-11-21,2024,11,21,Thursday,Q4,14125,8580,5545,3971,743,234,60.0,2.5,85.4,2.53,23,48.5,833,665.7,67.2,32.8,53.5,46.5
2024-11-22,2024,11,22,Friday,Q4,14181,9430,4751,3830,745,234,61.0,3.84,80.5,2.74,20,54.3,1003,473.7,66.1,33.9,59.3,40.7
2024-11-23,2024,11,23,Saturday,Q4,9367,6302,3065,2462,702,154,61.0,2.94,80.1,5.07,29,50.4,821,373.3,69.1,30.9,51.5,48.5
2024-11-24,2024,11,24,Sunday,Q4,11059,7360,3699,2730,828,182,61.0,2.38,89.3,3.11,19,52.4,655,564.7,66.1,33.9,53.7,46.3
2024-11-25,2024,11,25,Monday,Q4,18354,11638,6716,5401,739,231,79.0,2.82,82.5,2.71,36,44.5,1412,475.6,65.3,34.7,51.6,48.4
2024-11-26,2024,11,26,Tuesday,Q4,19930,13713,6217,4994,802,251,79.0,2.83,88.9,0.5,62,47.5,1730,359.4,64.3,35.7,53.5,46.5
2024-11-27,2024,11,27,Wednesday,Q4,19243,11652,7591,6010,773,242,80.0,4.07,83.3,2.73,54,46.1,1307,580.8,71.0,29.0,53.8,46.2
2024-11-28,2024,11,28,Thursday,Q4,18659,12587,6072,4884,749,234,80.0,2.79,79.9,2.23,21,50.0,1570,386.8,72.9,27.1,52.7,47.3
2024-11-29,2024,11,29,Friday,Q4,18047,12147,5900,4786,723,225,80.0,3.77,84.1,0.5,31,53.8,1399,421.7,57.4,42.6,51.8,48.2
2024-11-30,2024,11,30,Saturday,Q4,13901,8557,5344,3846,795,173,80.0,4.01,81.5,4.72,61,52.3,729,733.1,66.9,33.1,56.0,44.0
2024-12-01,2024,12,1,Sunday,Q4,9306,6415,2891,2195,691,150,62.0,2.43,86.9,0.5,15,50.3,914,316.3,56.1,43.9,56.8,43.2
2024-12-02,2024,12,2,Monday,Q4,15095,9188,5907,4278,783,243,62.0,2.82,82.2,5.23,16,44.7,875,675.1,71.5,28.5,50.1,49.9
2024-12-03,2024,12,3,Tuesday,Q4,15592,10879,4713,3569,808,251,62.0,2.05,79.8,1.32,33,45.8,1095,430.4,74.2,25.8,51.8,48.2
2024-12-04,2024,12,4,Wednesday,Q4,15491,10060,5431,4244,802,249,62.0,3.57,80.4,0.5,53,51.1,1157,469.4,70.0,30.0,58.3,41.7
2024-12-05,2024,12,5,Thursday,Q4,13151,7923,5228,3991,680,210,63.0,4.04,87.9,2.52,22,51.5,762,686.1,69.2,30.8,51.6,48.4
2024-12-06,2024,12,6,Friday,Q4,15461,10153,5308,4281,798,247,63.0,2.71,83.2,0.8,43,53.6,1313,404.3,62.6,37.4,52.9,47.1
2024-12-07,2024,12,7,Saturday,Q4,11661,7828,3833,2993,859,186,63.0,3.6,89.5,0.5,18,49.4,680,563.7,57.8,42.2,53.9,46.1
2024-12-08,2024,12,8,Sunday,Q4,8988,5831,3157,2452,661,143,63.0,3.2,89.8,2.05,34,45.6,492,641.7,60.6,39.4,57.1,42.9
2024-12-09,2024,12,9,Monday,Q4,14191,9653,4538,3801,730,225,63.0,3.66,80.3,0.89,23,45.6,843,538.3,71.3,28.7,53.5,46.5
2024-12-10,2024,12,10,Tuesday,Q4,16085,11083,5002,3780,826,254,63.0,2.67,85.7,0.6,18,46.4,1119,447.0,73.3,26.7,49.9,50.1
2024-12-11,2024,12,11,Wednesday,Q4,16283,10919,5364,4052,835,257,63.0,2.7,80.5,0.5,60,45.4,1577,340.1,61.6,38.4,50.6,49.4
2024-12-12,2024,12,12,Thursday,Q4,14287,9801,4486,3675,732,225,63.0,2.12,83.0,4.16,20,52.1,1365,328.6,59.8,40.2,54.7,45.3
2024-12-13,2024,12,13,Friday,Q4,13806,9573,4233,3179,706,217,64.0,3.72,81.0,3.16,40,50.5,1363,310.6,55.1,44.9,57.8,42.2
2024-12-14,2024,12,14,Saturday,Q4,11325,7044,4281,3543,827,177,64.0,4.73,86.5,0.86,52,53.9,593,721.9,66.7,33.3,58.9,41.1
2024-12-15,2024,12,15,Sunday,Q4,10529,7057,3472,2614,768,164,64.0,2.78,84.0,3.89,23,47.7,936,370.9,68.4,31.6,55.7,44.3
2024-12-16,2024,12,16,Monday,Q4,16854,10701,6153,4823,859,262,64.0,2.64,80.8,4.65,40,53.6,966,637.0,66.9,33.1,57.9,42.1
2024-12-17,2024,12,17,Tuesday,Q4,14097,9568,4529,3662,717,219,64.0,4.53,82.2,4.26,47,53.1,812,557.8,66.0,34.0,55.6,44.4
2024-12-18,2024,12,18,Wednesday,Q4,16163,10287,5876,4285,822,250,65.0,3.66,83.6,0.5,47,47.5,1445,406.6,67.8,32.2,54.5,45.5
2024-12-19,2024,12,19,Thursday,Q4,13908,8833,5075,4297,706,215,65.0,4.57,87.2,0.84,16,48.5,986,514.7,59.6,40.4,52.2,47.8
2024-12-20,2024,12,20,Friday,Q4,17492,12003,5489,4400,887,270,65.0,4.24,81.9,5.87,59,49.1,1248,439.8,69.3,30.7,50.7,49.3
2024-12-21,2024,12,21,Saturday,Q4,10510,7084,3426,2404,760,161,65.0,3.45,86.8,2.31,52,54.1,806,425.1,55.5,44.5,55.5,44.5
2024-12-22,2024,12,22,Sunday,Q4,10462,6780,3682,2999,756,160,65.0,3.85,87.6,4.41,45,52.0,965,381.6,70.7,29.3,54.6,45.4
2024-12-23,2024,12,23,Monday,Q4,14771,10108,4663,3290,746,226,65.0,4.9,81.0,4.66,26,51.7,1033,451.4,71.1,28.9,54.1,45.9
2024-12-24,2024,12,24,Tuesday,Q4,17812,12197,5615,4519,898,272,65.0,3.31,80.2,4.68,24,50.8,1678,334.6,56.4,43.6,50.5,49.5
2024-12-25,2024,12,25,Wednesday,Q4,21821,14722,7099,5802,845,255,86.0,2.25,82.3,3.37,53,52.8,2102,337.7,69.6,30.4,55.1,44.9
2024-12-26,2024,12,26,Thursday,Q4,18837,11819,7018,5343,729,220,86.0,2.57,85.3,2.39,22,49.6,1667,421.0,68.2,31.8,57.5,42.5
2024-12-27,2024,12,27,Friday,Q4,18527,12922,5605,4150,716,216,86.0,3.44,87.6,0.7,40,47.7,1627,344.5,65.5,34.5,54.6,45.4
2024-12-28,2024,12,28,Saturday,Q4,14539,8860,5679,4333,801,169,86.0,2.12,86.3,5.74,21,45.8,927,612.6,61.3,38.7,52.8,47.2
2024-12-29,2024,12,29,Sunday,Q4,14460,9395,5065,4088,796,167,87.0,3.48,80.6,5.97,45,50.5,1238,409.1,72.8,27.2,57.7,42.3
2024-12-30,2024,12,30,Monday,Q4,19645,12104,7541,5868,756,227,87.0,3.6,88.4,2.74,21,45.6,1763,427.7,57.0,43.0,58.2,41.8
